quantitydetail_pk,quantitydetailid,orderid,orderline_pk,statusid,updatedtimestamp,createdby,createdtimestamp,quantity,itemid,orgid,updatedby,uom,contextid,messageid,load_date,update_date
6503896211365053001,6750301051705060503,122001593,6197329617937041188,1000,2025-12-05T12:08:11.027,Ability_API@dxlg.com,2025-12-05T12:08:11.027,2,902345,dxlg-us,Ability_API@dxlg.com,EA,78d52c09-9974-4cb9-8325-0e104b2724c8,a3021976-7022-4a0e-88ed-5b35097be1d8,05:08.11,05:08.11
6649670318186567564,6115318007639815203,122001593,6471591783044102560,3600,2025-12-05T12:08:11.027,Ability_API@dxlg.com,2025-12-05T12:08:11.027,1,676596,dxlg-us,Ability_API@dxlg.com,EA,ccf9adb9-12c4-45d5-b975-e877c0674545,05068a05-bf5d-4e3a-8706-ad84b91e917a,05:08.11,05:08.11
6889341916953576537,6186391529575513245,122001593,6010276261988834473,1000,2025-12-05T12:08:11.027,Ability_API@dxlg.com,2025-12-05T12:08:11.027,2,1222647,dxlg-us,Ability_API@dxlg.com,EA,fe9a7654-91f3-4ce5-83b2-ca06c63a23fa,eea2ecca-8b6f-4288-bd82-1f59ad8f4f5e,05:08.11,05:08.11
6143058136249815485,6282153657608843352,122001594,6476103538562384446,1000,2025-12-05T12:08:11.028,Ability_API@dxlg.com,2025-12-05T12:08:11.028,3,676596,dxlg-us,Ability_API@dxlg.com,EA,ab708509-fa28-4661-8b95-3a0155807678,694caac5-f289-4ab5-87fd-23152ace29c0,05:08.11,05:08.11
6897390745603341409,6880363407873049110,122001594,6252455231381172374,3600,2025-12-05T12:08:11.028,Ability_API@dxlg.com,2025-12-05T12:08:11.028,2,900789,dxlg-us,Ability_API@dxlg.com,EA,cfa515d7-b1c6-4609-8302-b799e4361cbe,e2436e22-1f23-4c1f-95a0-9b8a3b264870,05:08.11,05:08.11
6772352582992524751,6161254891157755588,122001594,6503665654538973693,1000,2025-12-05T12:08:11.028,Ability_API@dxlg.com,2025-12-05T12:08:11.028,2,800123,dxlg-us,Ability_API@dxlg.com,EA,8160b0e3-354d-4f09-8f09-8fcf0ace2b39,4626ef76-4fbc-49e2-b2e1-efa5ae3290a8,05:08.11,05:08.11
6492432808255981594,6186647284757032701,122001595,6275070930531091755,1000,2025-12-05T12:08:11.028,Ability_API@dxlg.com,2025-12-05T12:08:11.028,2,1009608,dxlg-us,Ability_API@dxlg.com,EA,a2e810b4-c86c-4417-8a9a-526244a26a73,f709f3a7-d791-4d2c-bd95-b323610fc902,05:08.11,05:08.11
6270214221172271277,6239935484420255597,122001595,6372802466283451532,1000,2025-12-05T12:08:11.028,Ability_API@dxlg.com,2025-12-05T12:08:11.028,2,901234,dxlg-us,Ability_API@dxlg.com,EA,78fe2e4b-2e60-4c91-ac52-535695ab13e7,95f1ddad-affa-4e4c-b12d-5978f0c25936,05:08.11,05:08.11
6823735707442792736,6137289266220942247,122001595,6391908275372033312,3600,2025-12-05T12:08:11.028,Ability_API@dxlg.com,2025-12-05T12:08:11.028,2,1222483,dxlg-us,Ability_API@dxlg.com,EA,9d36d00c-024c-4fbf-aa82-ea4fc9303d1f,2188d7eb-e3b1-4bbe-a73c-bd13b0444dac,05:08.11,05:08.11
6642289840433195583,6243736202779718323,122001595,6408012073154805565,3600,2025-12-05T12:08:11.028,Ability_API@dxlg.com,2025-12-05T12:08:11.028,1,775376,dxlg-us,Ability_API@dxlg.com,EA,b70ed2c6-0d40-4dae-a668-ae29c4247200,7c807819-397b-469e-a142-fc9073414b3c,05:08.11,05:08.11
6751950796824900995,6971658876529626061,122001596,6781710743032416981,1000,2025-12-05T12:08:11.028,Ability_API@dxlg.com,2025-12-05T12:08:11.028,3,900789,dxlg-us,Ability_API@dxlg.com,EA,0439d6cc-7f56-484a-8ae0-87b9a6ecc799,73bb6d86-cb39-4d8d-9268-ced8039f46f6,05:08.11,05:08.11
6992104244674971355,6181621356406354570,122001596,6352825521355746505,1000,2025-12-05T12:08:11.029,Ability_API@dxlg.com,2025-12-05T12:08:11.029,1,1222647,dxlg-us,Ability_API@dxlg.com,EA,00b4767e-da55-49b2-b152-b3582fab7ea1,52167189-12f7-4492-acd7-0ec2a6068649,05:08.11,05:08.11
6868721817738069181,6767238224061312108,122001596,6735929183680313832,1000,2025-12-05T12:08:11.029,Ability_API@dxlg.com,2025-12-05T12:08:11.029,3,1222647,dxlg-us,Ability_API@dxlg.com,EA,19ece04a-345c-45c6-b137-7d7fe5e3ccf0,c3d35f95-4233-4a78-9df7-4cf9ad672a45,05:08.11,05:08.11
6811364785134563618,6399502221551985371,122001596,6605945569762335622,1000,2025-12-05T12:08:11.029,Ability_API@dxlg.com,2025-12-05T12:08:11.029,3,800123,dxlg-us,Ability_API@dxlg.com,EA,d81ebb15-206e-4e35-a3c3-f2d6adc88cd5,8f1d020f-c738-4f34-bfe3-6d887dce2103,05:08.11,05:08.11
6531215272846967523,6227150292993010499,122001597,6331838718055586422,3000,2025-12-05T12:08:11.029,Ability_API@dxlg.com,2025-12-05T12:08:11.029,1,902345,dxlg-us,Ability_API@dxlg.com,EA,13bf5e05-89c4-4aa8-87d0-d14c7fa61495,82d48722-91e5-4a81-a906-2aade80f7772,05:08.11,05:08.11
6116779394060981433,6097175827690188999,122001597,6750058631804247720,3000,2025-12-05T12:08:11.029,Ability_API@dxlg.com,2025-12-05T12:08:11.029,2,900789,dxlg-us,Ability_API@dxlg.com,EA,023de1fd-382f-4e77-a309-462aefe2ed0f,f0c84241-ded0-4b15-a1f4-c924db979552,05:08.11,05:08.11
6148320321937375585,6357000810408029228,122001598,6985779559852714293,3600,2025-12-05T12:08:11.029,Ability_API@dxlg.com,2025-12-05T12:08:11.029,3,1222647,dxlg-us,Ability_API@dxlg.com,EA,e605cffc-cbd3-4c9a-9e74-37a3ee720cba,d13cb5f9-6d47-405a-a558-aa0c52788fd7,05:08.11,05:08.11
6283009446243561026,6092135531745334714,122001599,6191118420970551521,2000,2025-12-05T12:08:11.029,Ability_API@dxlg.com,2025-12-05T12:08:11.029,3,775376,dxlg-us,Ability_API@dxlg.com,EA,442c1530-ee8a-40db-a1e1-e0727b13c60d,501b59b4-24cc-4e98-a4de-9b6809b075f5,05:08.11,05:08.11
6607558268631204432,6276636682763104080,122001599,6160007988630685887,3600,2025-12-05T12:08:11.029,Ability_API@dxlg.com,2025-12-05T12:08:11.029,1,676596,dxlg-us,Ability_API@dxlg.com,EA,14b368e0-1c1d-49a2-ba03-17a182f28741,4184d027-2184-4f17-b690-8d7c73e34618,05:08.11,05:08.11
6893637435815272222,6895479099705353393,122001599,6730835431911353131,1000,2025-12-05T12:08:11.030,Ability_API@dxlg.com,2025-12-05T12:08:11.030,2,1009608,dxlg-us,Ability_API@dxlg.com,EA,b29c8d12-a1f8-4450-a5df-fc23b9cc5cc4,0c166118-2790-4910-871a-300f68333651,05:08.11,05:08.11
6260103057295374444,6939061382242584552,122001600,6042848499000415388,2000,2025-12-05T12:08:11.030,Ability_API@dxlg.com,2025-12-05T12:08:11.030,2,800123,dxlg-us,Ability_API@dxlg.com,EA,3de792d6-02de-4ef9-be9e-00ee4d12f127,53037372-b1b7-42fa-900d-2295e704d2fd,05:08.11,05:08.11
6340372388260236572,6620108827707201586,122001600,6185116853427650050,1000,2025-12-05T12:08:11.030,Ability_API@dxlg.com,2025-12-05T12:08:11.030,3,1009608,dxlg-us,Ability_API@dxlg.com,EA,755f7591-b339-498d-bb55-39f2695c6648,c7ecee0f-02e3-4419-9a0e-040832bffa0b,05:08.11,05:08.11
6356440220915725576,6630793644385787065,122001600,6069950194398180679,1000,2025-12-05T12:08:11.030,Ability_API@dxlg.com,2025-12-05T12:08:11.030,3,1222647,dxlg-us,Ability_API@dxlg.com,EA,13add42e-753c-49ba-b73b-7a589cf855f6,93e2d1a7-a390-4638-9eae-242fc1961587,05:08.11,05:08.11
6503032912257914652,6626849009385563721,122001601,6598316876669406269,3600,2025-12-05T12:08:11.030,Ability_API@dxlg.com,2025-12-05T12:08:11.030,2,1009608,dxlg-us,Ability_API@dxlg.com,EA,ace3bb80-9c7d-4d23-bf38-0548d0721cb1,adefce19-bfd4-4a0c-89be-b0de1d94c0b6,05:08.11,05:08.11
6100421751770667468,6599425092607447221,122001602,6936639205562702766,3000,2025-12-05T12:08:11.030,Ability_API@dxlg.com,2025-12-05T12:08:11.030,2,901234,dxlg-us,Ability_API@dxlg.com,EA,169f9406-9ddd-4c79-a9d6-8884aa1f3d83,4dcef456-cbe8-4fc3-b4c4-51b2a9976ee1,05:08.11,05:08.11
6969092321978059884,6120964174016041418,122001602,6751246555114035615,1000,2025-12-05T12:08:11.030,Ability_API@dxlg.com,2025-12-05T12:08:11.030,3,900789,dxlg-us,Ability_API@dxlg.com,EA,da92ad47-747f-49cb-a0f7-ff1b451f7831,680188f2-4cd2-48f4-9f4f-b83c9be534ff,05:08.11,05:08.11
6723259239209070325,6960692819671321967,122001602,6205376487238984662,1000,2025-12-05T12:08:11.030,Ability_API@dxlg.com,2025-12-05T12:08:11.030,2,1222483,dxlg-us,Ability_API@dxlg.com,EA,4872102c-1177-4043-9740-17ae4d8058cc,38b4a226-a56f-47ec-a231-29a3fbc1a173,05:08.11,05:08.11
6073190113318654109,6374555716122668867,122001603,6665223344609698161,1000,2025-12-05T12:08:11.030,Ability_API@dxlg.com,2025-12-05T12:08:11.030,1,800456,dxlg-us,Ability_API@dxlg.com,EA,f47ca6a1-c9f3-4755-a368-a97f838173a9,1d88d461-3369-4d03-afea-8adf2a7b3e00,05:08.11,05:08.11
6735441545992954602,6860698692556135930,122001603,6830669864156576631,3000,2025-12-05T12:08:11.031,Ability_API@dxlg.com,2025-12-05T12:08:11.031,3,900789,dxlg-us,Ability_API@dxlg.com,EA,d116b871-0e58-4b89-ab48-c25a01f74701,643e7e67-88bd-41b4-b321-23cc9bcff89f,05:08.11,05:08.11
6685837553806738387,6790759632340680050,122001603,6782840943520500926,1000,2025-12-05T12:08:11.031,Ability_API@dxlg.com,2025-12-05T12:08:11.031,3,1222647,dxlg-us,Ability_API@dxlg.com,EA,cf05c513-1040-4773-bbec-e40e578a0dab,940c2467-ea49-4379-927f-e433b4c2606d,05:08.11,05:08.11
6511006049455488844,6075739526627109839,122001604,6843386032529948387,3600,2025-12-05T12:08:11.031,Ability_API@dxlg.com,2025-12-05T12:08:11.031,2,901234,dxlg-us,Ability_API@dxlg.com,EA,b22be1c8-beba-4184-8765-61863a1b92a6,2882e8d7-6739-47d3-9a08-cebee2bf3b85,05:08.11,05:08.11
6274764090598702316,6146955357100779762,122001604,6720151637734702713,2000,2025-12-05T12:08:11.031,Ability_API@dxlg.com,2025-12-05T12:08:11.031,2,775376,dxlg-us,Ability_API@dxlg.com,EA,aa8f13c6-0b11-4cce-bcf4-af179a958524,83c08abf-3992-491a-bc13-e2ef9697fe2b,05:08.11,05:08.11
6353458632752919302,6421522412758028291,122001604,6773123660627684525,3600,2025-12-05T12:08:11.031,Ability_API@dxlg.com,2025-12-05T12:08:11.031,1,676596,dxlg-us,Ability_API@dxlg.com,EA,3f1f2a89-6b58-47e3-a67d-e9c1bbf40246,3085473a-af75-41d1-9963-4fcbcc458dd2,05:08.11,05:08.11
6735584908905312304,6510749378037958926,122001604,6709716762817964006,3000,2025-12-05T12:08:11.031,Ability_API@dxlg.com,2025-12-05T12:08:11.031,3,900789,dxlg-us,Ability_API@dxlg.com,EA,4a380003-1103-4e28-8aff-80ab8d26255c,b8a26968-5b52-406e-bdbf-4ab4088cca3e,05:08.11,05:08.11
6739357853474815197,6220940971156608384,122001605,6000938146805310653,1000,2025-12-05T12:08:11.031,Ability_API@dxlg.com,2025-12-05T12:08:11.031,3,676596,dxlg-us,Ability_API@dxlg.com,EA,17bc889e-c392-4603-8b61-b9e8966f3a2c,f3c1abbf-b149-4bb0-9b7a-7e0037495fa9,05:08.11,05:08.11
6935906762743242086,6319393812577908239,122001605,6826500847850290137,3600,2025-12-05T12:08:11.031,Ability_API@dxlg.com,2025-12-05T12:08:11.031,3,900789,dxlg-us,Ability_API@dxlg.com,EA,45592e84-3baa-4f84-8319-789beafac4f2,2835f748-b488-4c40-b632-8fc0b26ce405,05:08.11,05:08.11
6777365027586299883,6884497257512191296,122001605,6565259685159730873,1000,2025-12-05T12:08:11.031,Ability_API@dxlg.com,2025-12-05T12:08:11.031,2,1222483,dxlg-us,Ability_API@dxlg.com,EA,c901fcd9-901e-464f-a328-eb836c602c56,ef1c5fcd-d5ec-4bae-923f-47f9967b9345,05:08.11,05:08.11
6554748230827689779,6134929009181046117,122001606,6546359832002560430,3600,2025-12-05T12:08:11.032,Ability_API@dxlg.com,2025-12-05T12:08:11.032,3,902345,dxlg-us,Ability_API@dxlg.com,EA,f88b7913-e840-4998-b84b-6d8f884a30fd,0df5be31-677d-4917-bdde-d3531b075b15,05:08.11,05:08.11
6868911115226177930,6354054376078070783,122001606,6895076686142910450,3000,2025-12-05T12:08:11.032,Ability_API@dxlg.com,2025-12-05T12:08:11.032,1,902345,dxlg-us,Ability_API@dxlg.com,EA,03ffec71-db49-4b48-9d70-d05587c705d2,1d594428-8889-4946-9c78-4b223fc38044,05:08.11,05:08.11
6501992530071954562,6005740767858873725,122001606,6584494943553761570,3000,2025-12-05T12:08:11.032,Ability_API@dxlg.com,2025-12-05T12:08:11.032,3,800123,dxlg-us,Ability_API@dxlg.com,EA,287e0c66-8bae-4ebf-b0ea-939187497ec3,f1628ec1-9837-4ff9-91d1-6ad7a9471762,05:08.11,05:08.11
6745208804131492404,6842485932743893453,122001607,6586080347597991252,3600,2025-12-05T12:08:11.032,Ability_API@dxlg.com,2025-12-05T12:08:11.032,1,1009608,dxlg-us,Ability_API@dxlg.com,EA,28ebd17c-8f62-4320-871e-a968ccbc7eb7,6c89f294-7e19-43d7-83ed-da4353df61b1,05:08.11,05:08.11
6362923469789064385,6149820173632425633,122001607,6701385072950134482,3000,2025-12-05T12:08:11.032,Ability_API@dxlg.com,2025-12-05T12:08:11.032,3,902345,dxlg-us,Ability_API@dxlg.com,EA,30b16d37-fd47-4a5c-a314-636e55473be0,cec9ffe8-69d4-4b04-bdff-78d8de508461,05:08.11,05:08.11
6871441375852127339,6036532973458999588,122001607,6865378301461887331,3000,2025-12-05T12:08:11.032,Ability_API@dxlg.com,2025-12-05T12:08:11.032,2,800123,dxlg-us,Ability_API@dxlg.com,EA,1b9a469b-1c2d-4e0c-a99a-b99c54f244ae,389646e1-fdc3-4079-8382-734a73a510e7,05:08.11,05:08.11
6846724653879904630,6645234016244422076,122001607,6630624607647085989,2000,2025-12-05T12:08:11.032,Ability_API@dxlg.com,2025-12-05T12:08:11.032,3,1222647,dxlg-us,Ability_API@dxlg.com,EA,e6d9f096-c38b-467e-8a88-4579a3769d43,730b317f-bbbd-44c7-a41a-8dab85ad53ab,05:08.11,05:08.11
6266063094687833197,6686494221597679033,122001608,6486583700823333875,2000,2025-12-05T12:08:11.032,Ability_API@dxlg.com,2025-12-05T12:08:11.032,1,800123,dxlg-us,Ability_API@dxlg.com,EA,1a9b947c-419b-4877-b230-d7cd2e8ed009,ae9ae4c7-4971-4da8-891e-474cd8278627,05:08.11,05:08.11
6885353451473946269,6886431659172450591,122001609,6369180295253108854,3600,2025-12-05T12:08:11.032,Ability_API@dxlg.com,2025-12-05T12:08:11.032,2,900789,dxlg-us,Ability_API@dxlg.com,EA,4e35da4d-ef61-49d1-9921-4983c6f4a8c6,a3e3053b-7dca-4b0c-83ea-f7d7eaa5f7a5,05:08.11,05:08.11
6678737128995760001,6505883166972786192,122001609,6780423602861891508,3000,2025-12-05T12:08:11.033,Ability_API@dxlg.com,2025-12-05T12:08:11.033,2,800123,dxlg-us,Ability_API@dxlg.com,EA,616982ba-0709-4274-b0d1-99b5e46f12c7,cab903d7-8679-4cb0-8512-7e7659db930d,05:08.11,05:08.11
6576422358224356213,6122693941618499038,122001609,6900479355451995364,1000,2025-12-05T12:08:11.033,Ability_API@dxlg.com,2025-12-05T12:08:11.033,3,800456,dxlg-us,Ability_API@dxlg.com,EA,d9c55de4-8a58-4f32-a1d7-a4f5229579c5,b75accc7-e291-467b-ace6-a2fcc37152d8,05:08.11,05:08.11
6705081792863243992,6073600957430029644,122001609,6923976446170851845,3600,2025-12-05T12:08:11.033,Ability_API@dxlg.com,2025-12-05T12:08:11.033,2,1222647,dxlg-us,Ability_API@dxlg.com,EA,70da16a4-f08c-47c9-b0f5-81cba822446f,c6359b04-0c26-4bfd-84f9-22f3af8d621a,05:08.11,05:08.11
6129054367292168293,6528052096057750451,122001610,6788794126679820063,1000,2025-12-05T12:08:11.033,Ability_API@dxlg.com,2025-12-05T12:08:11.033,1,800456,dxlg-us,Ability_API@dxlg.com,EA,fc600199-3b03-40d7-b13b-3103a7241bc7,49cc60b6-c184-4879-b030-b9e8c3799c33,05:08.11,05:08.11
6067948547748074944,6492916531287011878,122001610,6139589787752493421,3600,2025-12-05T12:08:11.033,Ability_API@dxlg.com,2025-12-05T12:08:11.033,3,1009608,dxlg-us,Ability_API@dxlg.com,EA,9f7f0de9-ec92-45d4-af6d-d70c80e6d2b5,0ed79c12-16f0-45e0-a803-d718f1abbc9a,05:08.11,05:08.11
6240089110872811479,6565419547973247483,122001610,6099795979304888139,3000,2025-12-05T12:08:11.033,Ability_API@dxlg.com,2025-12-05T12:08:11.033,2,902345,dxlg-us,Ability_API@dxlg.com,EA,3ebaf026-e5bc-4203-b690-8ae6a2c07f7e,9ba1198f-e458-47ac-bec8-e94099d1a74e,05:08.11,05:08.11
6136558648066078257,6364409663439206973,122001611,6131397743704818501,1000,2025-12-05T12:08:11.033,Ability_API@dxlg.com,2025-12-05T12:08:11.033,2,775376,dxlg-us,Ability_API@dxlg.com,EA,ec2077e5-e665-477c-b498-05a54da932eb,8f14d8d0-29b4-46cd-a73d-7fecaefab489,05:08.11,05:08.11
6105438488141829325,6582477707891880806,122001611,6217558163718854409,3600,2025-12-05T12:08:11.033,Ability_API@dxlg.com,2025-12-05T12:08:11.033,3,1222483,dxlg-us,Ability_API@dxlg.com,EA,8c54ff5e-a6c2-44e0-b73f-08ff43d2b3cd,61ad9c03-6edb-4518-9d9f-8c065248c3e1,05:08.11,05:08.11
6002929525813340356,6275817209614297805,122001611,6975924107296485192,2000,2025-12-05T12:08:11.033,Ability_API@dxlg.com,2025-12-05T12:08:11.033,3,775376,dxlg-us,Ability_API@dxlg.com,EA,fb59b7b5-b1b7-44a4-bfff-82c0e6798010,f7d1f0f3-e2f9-42cc-9a80-508cf1464728,05:08.11,05:08.11
6977933971452284288,6642243633568801644,122001612,6204621116596094755,3600,2025-12-05T12:08:11.034,Ability_API@dxlg.com,2025-12-05T12:08:11.034,3,676596,dxlg-us,Ability_API@dxlg.com,EA,d5e7fcc5-ea27-4c96-beb6-f0643e590717,a66a9152-6d3c-423d-b473-1b64894a9ead,05:08.11,05:08.11
6351302911070535023,6432751573171768137,122001612,6726751007887685279,3600,2025-12-05T12:08:11.034,Ability_API@dxlg.com,2025-12-05T12:08:11.034,3,800123,dxlg-us,Ability_API@dxlg.com,EA,54f71b3c-506f-4bd1-92cd-e2af2f6260bc,0dfa5ce5-4cd2-428a-8660-dc8fdcc9d781,05:08.11,05:08.11
6915518020728809664,6454700149698248450,122001612,6404355766150616730,2000,2025-12-05T12:08:11.034,Ability_API@dxlg.com,2025-12-05T12:08:11.034,1,900789,dxlg-us,Ability_API@dxlg.com,EA,091eae98-2bce-45f4-8630-8cc51f14c39c,c1ac796e-a9e1-40e6-a057-a041983f18a2,05:08.11,05:08.11
6621741636170367008,6594543474015166985,122001612,6195341999602886061,3600,2025-12-05T12:08:11.034,Ability_API@dxlg.com,2025-12-05T12:08:11.034,1,902345,dxlg-us,Ability_API@dxlg.com,EA,5ced227d-c600-4540-bb0c-46b6b4faf620,10c1124c-ed32-468d-ac1b-8e4e7b201f6e,05:08.11,05:08.11
6889735864094660690,6750943424628636594,122001613,6054840798671283843,1000,2025-12-05T12:08:11.034,Ability_API@dxlg.com,2025-12-05T12:08:11.034,2,676596,dxlg-us,Ability_API@dxlg.com,EA,ce4c6ec9-ed76-4464-863f-74171ac0049a,8ba02852-2293-4cd4-8b74-5cba16d17176,05:08.11,05:08.11
6881053785385058440,6899234924254538980,122001613,6647016702793613856,1000,2025-12-05T12:08:11.034,Ability_API@dxlg.com,2025-12-05T12:08:11.034,3,1222647,dxlg-us,Ability_API@dxlg.com,EA,ea539bc3-6c3b-4201-801b-411efeafd71c,5f2a3311-d999-49c2-846b-0986715aec39,05:08.11,05:08.11
6305402094068340744,6698019659556211406,122001614,6873556323818630992,3600,2025-12-05T12:08:11.034,Ability_API@dxlg.com,2025-12-05T12:08:11.034,3,1222483,dxlg-us,Ability_API@dxlg.com,EA,b3f3040f-11e8-4a6e-bb13-e9c5b770245a,b2dd4d89-db7e-4791-87f0-f6d4ec986fb4,05:08.11,05:08.11
6152447186738203714,6145418793553991433,122001614,6592377239811957014,1000,2025-12-05T12:08:11.034,Ability_API@dxlg.com,2025-12-05T12:08:11.034,2,1222647,dxlg-us,Ability_API@dxlg.com,EA,c5b9012b-6d5f-48d8-bf7d-39b32ded6d9e,d6b46ce5-78b1-4430-a021-146f0853a0ff,05:08.11,05:08.11
6625401876337674964,6023366422157703942,122001614,6126093463169480587,2000,2025-12-05T12:08:11.034,Ability_API@dxlg.com,2025-12-05T12:08:11.034,2,775376,dxlg-us,Ability_API@dxlg.com,EA,ca7c02ae-e071-4efe-b44b-793fcd13422c,7fef040a-8c43-427e-b83e-92b428896046,05:08.11,05:08.11
6392726271997463396,6347807396098835602,122001614,6219433878558338444,3000,2025-12-05T12:08:11.035,Ability_API@dxlg.com,2025-12-05T12:08:11.035,1,1222483,dxlg-us,Ability_API@dxlg.com,EA,7a8ff3ad-54d8-46c8-89c4-c97677205d3b,3ba9c7fe-c307-4343-b57c-cbbc85f1df79,05:08.11,05:08.11
6548409734185366905,6971300132712266751,122001615,6237762035326049024,2000,2025-12-05T12:08:11.035,Ability_API@dxlg.com,2025-12-05T12:08:11.035,2,902345,dxlg-us,Ability_API@dxlg.com,EA,5300b1ee-d321-4ba2-8752-60c4bcaf15ea,1a154e6b-0b47-4c5d-ae1c-a36a94beb878,05:08.11,05:08.11
6140174468432130559,6809850371225072017,122001616,6178035588063019628,2000,2025-12-05T12:08:11.035,Ability_API@dxlg.com,2025-12-05T12:08:11.035,3,1222647,dxlg-us,Ability_API@dxlg.com,EA,9ca66aa6-e00e-49e4-98cd-ba6ce6c3694b,d735e19b-2883-40f9-80f0-4a650d9df416,05:08.11,05:08.11
6963960590792741658,6886591137578956511,122001616,6272473047388115403,2000,2025-12-05T12:08:11.035,Ability_API@dxlg.com,2025-12-05T12:08:11.035,1,775376,dxlg-us,Ability_API@dxlg.com,EA,263b24d1-7b32-41bd-af28-08a48eb36a5e,5f7072b5-3285-4755-8cf4-4fc15416f76f,05:08.11,05:08.11
6164027067224730312,6632361812911773971,122001616,6612981461288787303,3600,2025-12-05T12:08:11.035,Ability_API@dxlg.com,2025-12-05T12:08:11.035,3,1222483,dxlg-us,Ability_API@dxlg.com,EA,9b55aaa9-e93c-45ec-8ba0-f2af9624b8bd,d33104f6-7621-4695-95b0-fdf611e9ec1e,05:08.11,05:08.11
6849352396008880118,6419713095160613678,122001617,6540344780135795083,3600,2025-12-05T12:08:11.035,Ability_API@dxlg.com,2025-12-05T12:08:11.035,2,1009608,dxlg-us,Ability_API@dxlg.com,EA,e553b94b-1b69-46c4-8456-ab5a9ab90f3d,46280d34-2d4c-4248-8589-1dde5923731d,05:08.11,05:08.11
6214892401739169532,6750675758165346587,122001617,6419490304641577934,3600,2025-12-05T12:08:11.035,Ability_API@dxlg.com,2025-12-05T12:08:11.035,1,800456,dxlg-us,Ability_API@dxlg.com,EA,e2a7cc94-4ee1-495e-81c5-eb132b357506,9cbfac4a-978d-486b-af37-3b53088521b1,05:08.11,05:08.11
6894061095203290943,6047647438513695886,122001618,6232917773757062999,3600,2025-12-05T12:08:11.035,Ability_API@dxlg.com,2025-12-05T12:08:11.035,3,901234,dxlg-us,Ability_API@dxlg.com,EA,2d233f71-f760-4421-8376-2524c56eef07,25357431-933c-44bd-b8ae-e28faaa9d513,05:08.11,05:08.11
6683908074059818655,6499222052437186167,122001618,6783937506987574733,2000,2025-12-05T12:08:11.035,Ability_API@dxlg.com,2025-12-05T12:08:11.035,1,676596,dxlg-us,Ability_API@dxlg.com,EA,228cb6c4-ca95-4b6b-810a-1a39f8de9f91,49e704ac-fb00-4db3-9f88-e502b9ede1eb,05:08.11,05:08.11
6995441335097423528,6615152957933104610,122001618,6690158573185293460,2000,2025-12-05T12:08:11.036,Ability_API@dxlg.com,2025-12-05T12:08:11.036,1,1009608,dxlg-us,Ability_API@dxlg.com,EA,0a4f3df4-67a6-4034-8b4c-fdb1f8ffc522,14d0aad4-9e61-4043-bf21-f253c49970c0,05:08.11,05:08.11
6756121947032219022,6632555555821577164,122001619,6226522207656187012,1000,2025-12-05T12:08:11.036,Ability_API@dxlg.com,2025-12-05T12:08:11.036,1,901234,dxlg-us,Ability_API@dxlg.com,EA,0cfcb8b7-450f-462c-928a-3a6398bf36ca,0780d3d9-20a4-4452-9fdd-352f2f47a36f,05:08.11,05:08.11
6754736855095389410,6146492708980956214,122001620,6075858637470841024,3600,2025-12-05T12:08:11.036,Ability_API@dxlg.com,2025-12-05T12:08:11.036,3,676596,dxlg-us,Ability_API@dxlg.com,EA,c287cc5a-583e-4764-9700-05d2fef12c9b,9f845fec-3204-4638-8700-be4e76aeab84,05:08.11,05:08.11
6933841608115505884,6667469871889116663,122001620,6019436542242639346,3600,2025-12-05T12:08:11.036,Ability_API@dxlg.com,2025-12-05T12:08:11.036,1,1222483,dxlg-us,Ability_API@dxlg.com,EA,9af1ab3b-a734-4124-99c3-c694e20bbadf,4ed8efe1-6479-4283-bdf1-ee5aca51bf08,05:08.11,05:08.11
6294682985094945285,6684239832358578442,122001621,6196036251891698140,2000,2025-12-05T12:08:11.036,Ability_API@dxlg.com,2025-12-05T12:08:11.036,3,902345,dxlg-us,Ability_API@dxlg.com,EA,f8d66d6e-dc44-4473-a6e9-a2eebdfffcbd,26efbc5f-4d05-41ee-81bd-e86ad64214fc,05:08.11,05:08.11
6266286189374157618,6249848099590875710,122001621,6611303871902440426,3000,2025-12-05T12:08:11.036,Ability_API@dxlg.com,2025-12-05T12:08:11.036,2,1009608,dxlg-us,Ability_API@dxlg.com,EA,2fc8faf8-750f-4198-b390-f250042d79f9,379b87d4-39e3-40a6-9b82-4ef5fb45d55c,05:08.11,05:08.11
6038697712395358622,6673387656906597383,122001621,6438306751451137215,3600,2025-12-05T12:08:11.036,Ability_API@dxlg.com,2025-12-05T12:08:11.036,1,800123,dxlg-us,Ability_API@dxlg.com,EA,e4fa120c-7ba6-4265-a89d-3e429657bf88,b05a7eeb-92d5-4d16-8277-e2353648a480,05:08.11,05:08.11
6642489220408746126,6501069240033029195,122001622,6662683098116553397,2000,2025-12-05T12:08:11.036,Ability_API@dxlg.com,2025-12-05T12:08:11.036,3,901234,dxlg-us,Ability_API@dxlg.com,EA,ff499b56-9499-43f2-a69b-9d6416eaafa5,afadf728-c7dd-4c30-87b6-2703e2640bb5,05:08.11,05:08.11
6492212267522094289,6165892177005086497,122001622,6586059738445857018,3600,2025-12-05T12:08:11.037,Ability_API@dxlg.com,2025-12-05T12:08:11.037,3,800123,dxlg-us,Ability_API@dxlg.com,EA,1f67b59b-597d-4367-9da6-d605862e0b11,c2870551-7226-4597-86bc-ae6021330525,05:08.11,05:08.11
