scan_id,measurement_name,measurement_value,landmark_name,landmark_coordinates_x,landmark_coordinates_y,landmark_coordinates_z,process_date,load_filename,load_timestamp,version,function_type,year,month
84841b54-fe31-4f96-ab41-b4b7740b1e90,ChestBack_circumference,49.37,ChestBack,10.85604685,1748.66989394,-68.07588385,23-01-2025,scanId-84841b54-fe31-4f96-ab41-b4b7740b1e90-core-measures-version-2.4.8_22_01_2025.json,53:21.8,2.4.8,landmarks,2025,1
84841b54-fe31-4f96-ab41-b4b7740b1e90,WaistFront_circumference,68.16,WaistFront,-26.50487431,810.61301364,-152.83856685,23-01-2025,scanId-84841b54-fe31-4f96-ab41-b4b7740b1e90-core-measures-version-2.4.8_22_01_2025.json,53:21.8,2.4.8,landmarks,2025,1
84841b54-fe31-4f96-ab41-b4b7740b1e90,WaistFront_circumference,36.53,WaistFront,-45.45516204,750.93852179,-78.35549737,23-01-2025,scanId-84841b54-fe31-4f96-ab41-b4b7740b1e90-core-measures-version-2.4.8_22_01_2025.json,53:21.8,2.4.8,contours,2025,1
84841b54-fe31-4f96-ab41-b4b7740b1e90,WaistFront_circumference,76.58,WaistFront,-22.80712013,1441.65772331,-34.98648245,23-01-2025,scanId-84841b54-fe31-4f96-ab41-b4b7740b1e90-core-measures-version-2.4.8_22_01_2025.json,53:21.8,2.4.8,landmarks,2025,1
84841b54-fe31-4f96-ab41-b4b7740b1e90,WaistBack_circumference,47.98,WaistBack,21.34206095,995.1717487,66.04402206,23-01-2025,scanId-84841b54-fe31-4f96-ab41-b4b7740b1e90-core-measures-version-2.4.8_22_01_2025.json,53:21.8,2.4.8,measurements,2025,1
84841b54-fe31-4f96-ab41-b4b7740b1e90,HipWidestBack_circumference,74.71,HipWidestBack,-18.4420684,1220.36365376,187.46354382,23-01-2025,scanId-84841b54-fe31-4f96-ab41-b4b7740b1e90-core-measures-version-2.4.8_22_01_2025.json,53:21.8,2.4.8,measurements,2025,1
84841b54-fe31-4f96-ab41-b4b7740b1e90,ShoulderLeft_circumference,80.34,ShoulderLeft,15.81745294,1411.28414327,-75.33761236,23-01-2025,scanId-84841b54-fe31-4f96-ab41-b4b7740b1e90-core-measures-version-2.4.8_22_01_2025.json,53:21.8,2.4.8,measurements,2025,1
84841b54-fe31-4f96-ab41-b4b7740b1e90,HipWidestBack_circumference,119.56,HipWidestBack,-47.18928789,704.53328803,-0.92817889,23-01-2025,scanId-84841b54-fe31-4f96-ab41-b4b7740b1e90-core-measures-version-2.4.8_22_01_2025.json,53:21.8,2.4.8,landmarks,2025,1
84841b54-fe31-4f96-ab41-b4b7740b1e90,HeadCircumRight_circumference,64.66,HeadCircumRight,37.93573299,674.24559643,-69.32526692,23-01-2025,scanId-84841b54-fe31-4f96-ab41-b4b7740b1e90-core-measures-version-2.4.8_22_01_2025.json,53:21.8,2.4.8,contours,2025,1
84841b54-fe31-4f96-ab41-b4b7740b1e90,HeadCircumRight_circumference,94.09,HeadCircumRight,-20.95720752,1155.7260308,-61.99066619,23-01-2025,scanId-84841b54-fe31-4f96-ab41-b4b7740b1e90-core-measures-version-2.4.8_22_01_2025.json,53:21.8,2.4.8,measurements,2025,1
8d03690d-ed26-4db2-937c-63da71cafe7a,WaistFront_circumference,35.32,WaistFront,-24.95834799,1692.58142869,123.45794024,05-03-2025,scanId-8d03690d-ed26-4db2-937c-63da71cafe7a-core-measures-version-2.4.8_04_03_2025.json,21:45.8,2.4.8,measurements,2025,3
8d03690d-ed26-4db2-937c-63da71cafe7a,ChestBack_circumference,111.42,ChestBack,7.54205141,1588.72674444,-127.16811681,05-03-2025,scanId-8d03690d-ed26-4db2-937c-63da71cafe7a-core-measures-version-2.4.8_04_03_2025.json,21:45.8,2.4.8,landmarks,2025,3
8d03690d-ed26-4db2-937c-63da71cafe7a,ShoulderRight_circumference,96.2,ShoulderRight,-8.00049935,751.42817473,100.05551319,05-03-2025,scanId-8d03690d-ed26-4db2-937c-63da71cafe7a-core-measures-version-2.4.8_04_03_2025.json,21:45.8,2.4.8,measurements,2025,3
8d03690d-ed26-4db2-937c-63da71cafe7a,CrotchPoint_circumference,63.05,CrotchPoint,34.96959052,592.23818621,-13.13415182,05-03-2025,scanId-8d03690d-ed26-4db2-937c-63da71cafe7a-core-measures-version-2.4.8_04_03_2025.json,21:45.8,2.4.8,measurements,2025,3
8d03690d-ed26-4db2-937c-63da71cafe7a,ShoulderLeft_circumference,65.88,ShoulderLeft,31.04422599,1420.75569008,178.77647046,05-03-2025,scanId-8d03690d-ed26-4db2-937c-63da71cafe7a-core-measures-version-2.4.8_04_03_2025.json,21:45.8,2.4.8,contours,2025,3
957384a3-8cb5-415a-b7ea-a527e3673ac7,WaistFront_circumference,49.89,WaistFront,6.73111186,1107.84827943,-61.04653617,06-12-2024,scanId-957384a3-8cb5-415a-b7ea-a527e3673ac7-core-measures-version-2.4.8_05_12_2024.json,11:20.9,2.4.8,measurements,2024,12
957384a3-8cb5-415a-b7ea-a527e3673ac7,CrotchPoint_circumference,100.87,CrotchPoint,16.13810581,664.76553155,172.73542933,06-12-2024,scanId-957384a3-8cb5-415a-b7ea-a527e3673ac7-core-measures-version-2.4.8_05_12_2024.json,11:20.9,2.4.8,contours,2024,12
957384a3-8cb5-415a-b7ea-a527e3673ac7,NeckBase_circumference,65.31,NeckBase,4.93864132,866.62821859,89.86171498,06-12-2024,scanId-957384a3-8cb5-415a-b7ea-a527e3673ac7-core-measures-version-2.4.8_05_12_2024.json,11:20.9,2.4.8,measurements,2024,12
957384a3-8cb5-415a-b7ea-a527e3673ac7,HeadCircumRight_circumference,41.8,HeadCircumRight,-14.61958769,1794.27383216,-37.81969043,06-12-2024,scanId-957384a3-8cb5-415a-b7ea-a527e3673ac7-core-measures-version-2.4.8_05_12_2024.json,11:20.9,2.4.8,landmarks,2024,12
957384a3-8cb5-415a-b7ea-a527e3673ac7,NeckBase_circumference,61.92,NeckBase,16.7481938,1647.46128509,146.51803368,06-12-2024,scanId-957384a3-8cb5-415a-b7ea-a527e3673ac7-core-measures-version-2.4.8_05_12_2024.json,11:20.9,2.4.8,measurements,2024,12
957384a3-8cb5-415a-b7ea-a527e3673ac7,ChestBack_circumference,114.69,ChestBack,-20.34470412,1390.89747752,-153.21629071,06-12-2024,scanId-957384a3-8cb5-415a-b7ea-a527e3673ac7-core-measures-version-2.4.8_05_12_2024.json,11:20.9,2.4.8,landmarks,2024,12
957384a3-8cb5-415a-b7ea-a527e3673ac7,ShoulderRight_circumference,102.26,ShoulderRight,-46.97542909,1064.16478903,-152.66488627,06-12-2024,scanId-957384a3-8cb5-415a-b7ea-a527e3673ac7-core-measures-version-2.4.8_05_12_2024.json,11:20.9,2.4.8,contours,2024,12
957384a3-8cb5-415a-b7ea-a527e3673ac7,WaistFront_circumference,102.26,WaistFront,-38.28472164,1036.43818581,67.0172366,06-12-2024,scanId-957384a3-8cb5-415a-b7ea-a527e3673ac7-core-measures-version-2.4.8_05_12_2024.json,11:20.9,2.4.8,landmarks,2024,12
957384a3-8cb5-415a-b7ea-a527e3673ac7,HeadCircumRight_circumference,37.83,HeadCircumRight,8.35675522,1166.97935753,144.8485349,06-12-2024,scanId-957384a3-8cb5-415a-b7ea-a527e3673ac7-core-measures-version-2.4.8_05_12_2024.json,11:20.9,2.4.8,landmarks,2024,12
d68e189c-949d-43f0-9754-d1dae27ff394,NeckBase_circumference,49.65,NeckBase,13.79461515,1521.69378686,-31.27952885,20-03-2025,scanId-d68e189c-949d-43f0-9754-d1dae27ff394-core-measures-version-2.4.8_19_03_2025.json,20:54.9,2.4.8,measurements,2025,3
d68e189c-949d-43f0-9754-d1dae27ff394,ShoulderLeft_circumference,73.72,ShoulderLeft,39.7545332,1562.06280207,-73.81848662,20-03-2025,scanId-d68e189c-949d-43f0-9754-d1dae27ff394-core-measures-version-2.4.8_19_03_2025.json,20:54.9,2.4.8,contours,2025,3
d68e189c-949d-43f0-9754-d1dae27ff394,HipWidestBack_circumference,34.24,HipWidestBack,0.65678058,1227.69758786,87.70454817,20-03-2025,scanId-d68e189c-949d-43f0-9754-d1dae27ff394-core-measures-version-2.4.8_19_03_2025.json,20:54.9,2.4.8,measurements,2025,3
d68e189c-949d-43f0-9754-d1dae27ff394,HipWidestBack_circumference,37.31,HipWidestBack,14.07942714,1231.17337547,-54.636716,20-03-2025,scanId-d68e189c-949d-43f0-9754-d1dae27ff394-core-measures-version-2.4.8_19_03_2025.json,20:54.9,2.4.8,landmarks,2025,3
d68e189c-949d-43f0-9754-d1dae27ff394,HipWidestBack_circumference,85.09,HipWidestBack,-20.68851094,1618.10795889,-56.87598902,20-03-2025,scanId-d68e189c-949d-43f0-9754-d1dae27ff394-core-measures-version-2.4.8_19_03_2025.json,20:54.9,2.4.8,contours,2025,3
d68e189c-949d-43f0-9754-d1dae27ff394,HipWidestBack_circumference,118.15,HipWidestBack,-46.95705831,997.97775918,162.23896593,20-03-2025,scanId-d68e189c-949d-43f0-9754-d1dae27ff394-core-measures-version-2.4.8_19_03_2025.json,20:54.9,2.4.8,landmarks,2025,3
d68e189c-949d-43f0-9754-d1dae27ff394,ChestFront_circumference,112.16,ChestFront,0.24618017,724.98156695,-31.84812596,20-03-2025,scanId-d68e189c-949d-43f0-9754-d1dae27ff394-core-measures-version-2.4.8_19_03_2025.json,20:54.9,2.4.8,landmarks,2025,3
d68e189c-949d-43f0-9754-d1dae27ff394,HeadCircumRight_circumference,81.59,HeadCircumRight,6.78053454,889.15910882,-141.09213813,20-03-2025,scanId-d68e189c-949d-43f0-9754-d1dae27ff394-core-measures-version-2.4.8_19_03_2025.json,20:54.9,2.4.8,landmarks,2025,3
d68e189c-949d-43f0-9754-d1dae27ff394,CrotchPoint_circumference,105.88,CrotchPoint,4.14284729,1560.68912655,20.33790429,20-03-2025,scanId-d68e189c-949d-43f0-9754-d1dae27ff394-core-measures-version-2.4.8_19_03_2025.json,20:54.9,2.4.8,measurements,2025,3
6491318f-3b7f-4b6a-a995-d6255fdd5d78,NeckBase_circumference,96.72,NeckBase,-47.07623092,1009.11987231,45.97301163,24-09-2025,scanId-6491318f-3b7f-4b6a-a995-d6255fdd5d78-core-measures-version-2.4.8_23_09_2025.json,37:28.3,2.4.8,measurements,2025,9
6491318f-3b7f-4b6a-a995-d6255fdd5d78,ChestBack_circumference,84.92,ChestBack,11.41736813,893.83299102,140.92146258,24-09-2025,scanId-6491318f-3b7f-4b6a-a995-d6255fdd5d78-core-measures-version-2.4.8_23_09_2025.json,37:28.3,2.4.8,landmarks,2025,9
6491318f-3b7f-4b6a-a995-d6255fdd5d78,NeckBase_circumference,30.5,NeckBase,-8.55090804,1465.58781313,-63.17961612,24-09-2025,scanId-6491318f-3b7f-4b6a-a995-d6255fdd5d78-core-measures-version-2.4.8_23_09_2025.json,37:28.3,2.4.8,measurements,2025,9
6491318f-3b7f-4b6a-a995-d6255fdd5d78,ChestFront_circumference,103.98,ChestFront,-5.17114435,1787.89879461,111.8586296,24-09-2025,scanId-6491318f-3b7f-4b6a-a995-d6255fdd5d78-core-measures-version-2.4.8_23_09_2025.json,37:28.3,2.4.8,contours,2025,9
6491318f-3b7f-4b6a-a995-d6255fdd5d78,WaistFront_circumference,52.01,WaistFront,-6.80491434,1750.21468272,139.77463159,24-09-2025,scanId-6491318f-3b7f-4b6a-a995-d6255fdd5d78-core-measures-version-2.4.8_23_09_2025.json,37:28.3,2.4.8,contours,2025,9
6491318f-3b7f-4b6a-a995-d6255fdd5d78,ShoulderRight_circumference,90.2,ShoulderRight,-30.82041821,1392.21236455,170.54778167,24-09-2025,scanId-6491318f-3b7f-4b6a-a995-d6255fdd5d78-core-measures-version-2.4.8_23_09_2025.json,37:28.3,2.4.8,measurements,2025,9
6491318f-3b7f-4b6a-a995-d6255fdd5d78,WaistFront_circumference,77.75,WaistFront,41.39108975,1626.24929801,-87.01911584,24-09-2025,scanId-6491318f-3b7f-4b6a-a995-d6255fdd5d78-core-measures-version-2.4.8_23_09_2025.json,37:28.3,2.4.8,landmarks,2025,9
6491318f-3b7f-4b6a-a995-d6255fdd5d78,CrotchPoint_circumference,106.52,CrotchPoint,49.57048401,691.3124872,61.33953417,24-09-2025,scanId-6491318f-3b7f-4b6a-a995-d6255fdd5d78-core-measures-version-2.4.8_23_09_2025.json,37:28.3,2.4.8,measurements,2025,9
6491318f-3b7f-4b6a-a995-d6255fdd5d78,NeckBase_circumference,64.9,NeckBase,-23.06441537,1275.13041022,-181.43963625,24-09-2025,scanId-6491318f-3b7f-4b6a-a995-d6255fdd5d78-core-measures-version-2.4.8_23_09_2025.json,37:28.3,2.4.8,measurements,2025,9
6491318f-3b7f-4b6a-a995-d6255fdd5d78,CrotchPoint_circumference,89.12,CrotchPoint,34.43894667,1429.98253545,-101.15748949,24-09-2025,scanId-6491318f-3b7f-4b6a-a995-d6255fdd5d78-core-measures-version-2.4.8_23_09_2025.json,37:28.3,2.4.8,measurements,2025,9
6b781c00-e9d5-4de5-9c47-d6739d02a305,CrotchPoint_circumference,118.27,CrotchPoint,-30.82338476,671.8301961,129.74000571,19-04-2025,scanId-6b781c00-e9d5-4de5-9c47-d6739d02a305-core-measures-version-2.4.8_18_04_2025.json,38:15.1,2.4.8,measurements,2025,4
6b781c00-e9d5-4de5-9c47-d6739d02a305,CrotchPoint_circumference,89.69,CrotchPoint,13.37693339,1020.58690895,96.09542178,19-04-2025,scanId-6b781c00-e9d5-4de5-9c47-d6739d02a305-core-measures-version-2.4.8_18_04_2025.json,38:15.1,2.4.8,landmarks,2025,4
6b781c00-e9d5-4de5-9c47-d6739d02a305,CrotchPoint_circumference,64.74,CrotchPoint,-36.71085281,1092.0907856,33.05203847,19-04-2025,scanId-6b781c00-e9d5-4de5-9c47-d6739d02a305-core-measures-version-2.4.8_18_04_2025.json,38:15.1,2.4.8,landmarks,2025,4
6b781c00-e9d5-4de5-9c47-d6739d02a305,ChestFront_circumference,85.8,ChestFront,-23.53861196,1011.7675151,-103.64970851,19-04-2025,scanId-6b781c00-e9d5-4de5-9c47-d6739d02a305-core-measures-version-2.4.8_18_04_2025.json,38:15.1,2.4.8,measurements,2025,4
6b781c00-e9d5-4de5-9c47-d6739d02a305,ChestBack_circumference,57.92,ChestBack,13.71353283,1288.56060313,96.80322788,19-04-2025,scanId-6b781c00-e9d5-4de5-9c47-d6739d02a305-core-measures-version-2.4.8_18_04_2025.json,38:15.1,2.4.8,landmarks,2025,4
586da724-94c0-4279-9d8c-f2902f4b0b14,ChestFront_circumference,40.07,ChestFront,-11.67953331,1378.49763174,-73.82572714,12-03-2025,scanId-586da724-94c0-4279-9d8c-f2902f4b0b14-core-measures-version-2.4.8_11_03_2025.json,43:32.8,2.4.8,landmarks,2025,3
586da724-94c0-4279-9d8c-f2902f4b0b14,ChestFront_circumference,33.95,ChestFront,-35.57329079,1356.2651969,58.30608519,12-03-2025,scanId-586da724-94c0-4279-9d8c-f2902f4b0b14-core-measures-version-2.4.8_11_03_2025.json,43:32.8,2.4.8,contours,2025,3
586da724-94c0-4279-9d8c-f2902f4b0b14,NeckBase_circumference,119.5,NeckBase,-6.94159987,1772.97620977,160.75526827,12-03-2025,scanId-586da724-94c0-4279-9d8c-f2902f4b0b14-core-measures-version-2.4.8_11_03_2025.json,43:32.8,2.4.8,landmarks,2025,3
586da724-94c0-4279-9d8c-f2902f4b0b14,ShoulderRight_circumference,46.53,ShoulderRight,22.32027394,1749.07919117,-70.79444558,12-03-2025,scanId-586da724-94c0-4279-9d8c-f2902f4b0b14-core-measures-version-2.4.8_11_03_2025.json,43:32.8,2.4.8,contours,2025,3
586da724-94c0-4279-9d8c-f2902f4b0b14,ChestBack_circumference,58.32,ChestBack,0.60002046,991.78609502,28.20355137,12-03-2025,scanId-586da724-94c0-4279-9d8c-f2902f4b0b14-core-measures-version-2.4.8_11_03_2025.json,43:32.8,2.4.8,measurements,2025,3
586da724-94c0-4279-9d8c-f2902f4b0b14,ChestBack_circumference,102.17,ChestBack,-29.96618479,1777.5740477,52.05735217,12-03-2025,scanId-586da724-94c0-4279-9d8c-f2902f4b0b14-core-measures-version-2.4.8_11_03_2025.json,43:32.8,2.4.8,contours,2025,3
586da724-94c0-4279-9d8c-f2902f4b0b14,ShoulderRight_circumference,108.02,ShoulderRight,-3.61966535,975.24573404,52.2298304,12-03-2025,scanId-586da724-94c0-4279-9d8c-f2902f4b0b14-core-measures-version-2.4.8_11_03_2025.json,43:32.8,2.4.8,measurements,2025,3
586da724-94c0-4279-9d8c-f2902f4b0b14,ShoulderLeft_circumference,78.7,ShoulderLeft,-1.70413032,532.41246222,112.95809783,12-03-2025,scanId-586da724-94c0-4279-9d8c-f2902f4b0b14-core-measures-version-2.4.8_11_03_2025.json,43:32.8,2.4.8,contours,2025,3
586da724-94c0-4279-9d8c-f2902f4b0b14,ShoulderLeft_circumference,88.12,ShoulderLeft,4.06534701,836.21590223,5.42839653,12-03-2025,scanId-586da724-94c0-4279-9d8c-f2902f4b0b14-core-measures-version-2.4.8_11_03_2025.json,43:32.8,2.4.8,measurements,2025,3
586da724-94c0-4279-9d8c-f2902f4b0b14,HeadCircumRight_circumference,100.55,HeadCircumRight,-5.7244365,1305.77221147,-84.48641671,12-03-2025,scanId-586da724-94c0-4279-9d8c-f2902f4b0b14-core-measures-version-2.4.8_11_03_2025.json,43:32.8,2.4.8,measurements,2025,3
e321a88e-717b-45c8-a2c2-cdd77d77b0f5,CrotchPoint_circumference,58.58,CrotchPoint,7.20074139,907.68757065,-14.93195211,04-04-2025,scanId-e321a88e-717b-45c8-a2c2-cdd77d77b0f5-core-measures-version-2.4.8_03_04_2025.json,43:48.4,2.4.8,landmarks,2025,4
e321a88e-717b-45c8-a2c2-cdd77d77b0f5,HeadCircumRight_circumference,62.8,HeadCircumRight,24.44652871,1657.30706262,160.76496371,04-04-2025,scanId-e321a88e-717b-45c8-a2c2-cdd77d77b0f5-core-measures-version-2.4.8_03_04_2025.json,43:48.4,2.4.8,landmarks,2025,4
e321a88e-717b-45c8-a2c2-cdd77d77b0f5,CrotchPoint_circumference,40.27,CrotchPoint,45.43310897,628.39013049,141.19140007,04-04-2025,scanId-e321a88e-717b-45c8-a2c2-cdd77d77b0f5-core-measures-version-2.4.8_03_04_2025.json,43:48.4,2.4.8,measurements,2025,4
e321a88e-717b-45c8-a2c2-cdd77d77b0f5,WaistBack_circumference,110.35,WaistBack,6.41091847,1286.84155982,89.45913519,04-04-2025,scanId-e321a88e-717b-45c8-a2c2-cdd77d77b0f5-core-measures-version-2.4.8_03_04_2025.json,43:48.4,2.4.8,contours,2025,4
e321a88e-717b-45c8-a2c2-cdd77d77b0f5,WaistFront_circumference,114.06,WaistFront,-25.10997378,1049.95956298,-103.15962073,04-04-2025,scanId-e321a88e-717b-45c8-a2c2-cdd77d77b0f5-core-measures-version-2.4.8_03_04_2025.json,43:48.4,2.4.8,measurements,2025,4
e321a88e-717b-45c8-a2c2-cdd77d77b0f5,ChestBack_circumference,43.51,ChestBack,-36.34919651,1587.74584419,48.1753041,04-04-2025,scanId-e321a88e-717b-45c8-a2c2-cdd77d77b0f5-core-measures-version-2.4.8_03_04_2025.json,43:48.4,2.4.8,contours,2025,4
e321a88e-717b-45c8-a2c2-cdd77d77b0f5,ChestFront_circumference,68.08,ChestFront,-47.63768081,635.27416175,96.61734916,04-04-2025,scanId-e321a88e-717b-45c8-a2c2-cdd77d77b0f5-core-measures-version-2.4.8_03_04_2025.json,43:48.4,2.4.8,measurements,2025,4
bb3c7fb3-9441-49d3-8c46-bb95056778a0,ChestFront_circumference,46.22,ChestFront,4.10471599,1639.46794895,-113.05553965,05-07-2025,scanId-bb3c7fb3-9441-49d3-8c46-bb95056778a0-core-measures-version-2.4.8_04_07_2025.json,48:10.5,2.4.8,measurements,2025,7
bb3c7fb3-9441-49d3-8c46-bb95056778a0,HeadCircumRight_circumference,92.92,HeadCircumRight,-47.32411203,535.20661042,-135.2029644,05-07-2025,scanId-bb3c7fb3-9441-49d3-8c46-bb95056778a0-core-measures-version-2.4.8_04_07_2025.json,48:10.5,2.4.8,landmarks,2025,7
bb3c7fb3-9441-49d3-8c46-bb95056778a0,ChestFront_circumference,118.24,ChestFront,-0.87196834,1462.97856886,140.07383441,05-07-2025,scanId-bb3c7fb3-9441-49d3-8c46-bb95056778a0-core-measures-version-2.4.8_04_07_2025.json,48:10.5,2.4.8,measurements,2025,7
bb3c7fb3-9441-49d3-8c46-bb95056778a0,WaistFront_circumference,49.32,WaistFront,26.25414748,988.00661499,97.94451859,05-07-2025,scanId-bb3c7fb3-9441-49d3-8c46-bb95056778a0-core-measures-version-2.4.8_04_07_2025.json,48:10.5,2.4.8,contours,2025,7
bb3c7fb3-9441-49d3-8c46-bb95056778a0,ChestFront_circumference,34.74,ChestFront,18.13370662,1320.43146266,80.06694798,05-07-2025,scanId-bb3c7fb3-9441-49d3-8c46-bb95056778a0-core-measures-version-2.4.8_04_07_2025.json,48:10.5,2.4.8,measurements,2025,7
6df5d3f8-973f-482b-a695-42bba0c4737b,NeckBase_circumference,116.14,NeckBase,48.79866044,1175.87142327,111.65162133,01-10-2025,scanId-6df5d3f8-973f-482b-a695-42bba0c4737b-core-measures-version-2.4.8_30_09_2025.json,52:37.3,2.4.8,measurements,2025,9
6df5d3f8-973f-482b-a695-42bba0c4737b,WaistFront_circumference,50.08,WaistFront,42.73589695,777.61393191,-8.51650018,01-10-2025,scanId-6df5d3f8-973f-482b-a695-42bba0c4737b-core-measures-version-2.4.8_30_09_2025.json,52:37.3,2.4.8,contours,2025,9
6df5d3f8-973f-482b-a695-42bba0c4737b,ChestFront_circumference,73.5,ChestFront,36.82076938,1477.68002851,94.01210748,01-10-2025,scanId-6df5d3f8-973f-482b-a695-42bba0c4737b-core-measures-version-2.4.8_30_09_2025.json,52:37.3,2.4.8,measurements,2025,9
6df5d3f8-973f-482b-a695-42bba0c4737b,WaistFront_circumference,32.42,WaistFront,-42.79644591,985.8590453,-133.44500074,01-10-2025,scanId-6df5d3f8-973f-482b-a695-42bba0c4737b-core-measures-version-2.4.8_30_09_2025.json,52:37.3,2.4.8,measurements,2025,9
6df5d3f8-973f-482b-a695-42bba0c4737b,WaistFront_circumference,31.01,WaistFront,-7.10834203,920.63573415,-6.7099588,01-10-2025,scanId-6df5d3f8-973f-482b-a695-42bba0c4737b-core-measures-version-2.4.8_30_09_2025.json,52:37.3,2.4.8,contours,2025,9
94873f70-497d-4641-aeae-c8032c55f5ea,WaistBack_circumference,95.2,WaistBack,41.45028148,500.12218623,21.83858729,15-05-2025,scanId-94873f70-497d-4641-aeae-c8032c55f5ea-core-measures-version-2.4.8_14_05_2025.json,46:42.1,2.4.8,measurements,2025,5
94873f70-497d-4641-aeae-c8032c55f5ea,ShoulderRight_circumference,99.14,ShoulderRight,10.48095251,1383.86108682,16.38594417,15-05-2025,scanId-94873f70-497d-4641-aeae-c8032c55f5ea-core-measures-version-2.4.8_14_05_2025.json,46:42.1,2.4.8,measurements,2025,5
94873f70-497d-4641-aeae-c8032c55f5ea,ShoulderRight_circumference,77.42,ShoulderRight,27.04036695,895.57180688,62.8409537,15-05-2025,scanId-94873f70-497d-4641-aeae-c8032c55f5ea-core-measures-version-2.4.8_14_05_2025.json,46:42.1,2.4.8,contours,2025,5
94873f70-497d-4641-aeae-c8032c55f5ea,CrotchPoint_circumference,115.27,CrotchPoint,9.15726269,760.45225607,189.06477926,15-05-2025,scanId-94873f70-497d-4641-aeae-c8032c55f5ea-core-measures-version-2.4.8_14_05_2025.json,46:42.1,2.4.8,measurements,2025,5
94873f70-497d-4641-aeae-c8032c55f5ea,CrotchPoint_circumference,102.38,CrotchPoint,8.72766985,1006.73616644,143.25472089,15-05-2025,scanId-94873f70-497d-4641-aeae-c8032c55f5ea-core-measures-version-2.4.8_14_05_2025.json,46:42.1,2.4.8,contours,2025,5
5c061d2b-8f67-4220-a516-b313c468a2b1,CrotchPoint_circumference,83.02,CrotchPoint,34.6256074,1296.11533323,-59.77605149,31-12-2024,scanId-5c061d2b-8f67-4220-a516-b313c468a2b1-core-measures-version-2.4.8_30_12_2024.json,39:27.4,2.4.8,measurements,2024,12
5c061d2b-8f67-4220-a516-b313c468a2b1,WaistFront_circumference,36.9,WaistFront,-45.47936896,793.91940818,174.20144291,31-12-2024,scanId-5c061d2b-8f67-4220-a516-b313c468a2b1-core-measures-version-2.4.8_30_12_2024.json,39:27.4,2.4.8,contours,2024,12
5c061d2b-8f67-4220-a516-b313c468a2b1,NeckBase_circumference,63.34,NeckBase,40.31458501,1740.60203763,-137.48116009,31-12-2024,scanId-5c061d2b-8f67-4220-a516-b313c468a2b1-core-measures-version-2.4.8_30_12_2024.json,39:27.4,2.4.8,landmarks,2024,12
5c061d2b-8f67-4220-a516-b313c468a2b1,ChestFront_circumference,83.93,ChestFront,-19.53225129,1078.63394517,92.84907524,31-12-2024,scanId-5c061d2b-8f67-4220-a516-b313c468a2b1-core-measures-version-2.4.8_30_12_2024.json,39:27.4,2.4.8,contours,2024,12
5c061d2b-8f67-4220-a516-b313c468a2b1,WaistBack_circumference,52.64,WaistBack,8.26660788,1052.55113784,91.79670391,31-12-2024,scanId-5c061d2b-8f67-4220-a516-b313c468a2b1-core-measures-version-2.4.8_30_12_2024.json,39:27.4,2.4.8,measurements,2024,12
5c061d2b-8f67-4220-a516-b313c468a2b1,ChestFront_circumference,45.95,ChestFront,24.95671691,1020.13092215,8.54853939,31-12-2024,scanId-5c061d2b-8f67-4220-a516-b313c468a2b1-core-measures-version-2.4.8_30_12_2024.json,39:27.4,2.4.8,measurements,2024,12
5c061d2b-8f67-4220-a516-b313c468a2b1,HeadCircumRight_circumference,41.83,HeadCircumRight,3.83262048,1067.42337771,162.61783276,31-12-2024,scanId-5c061d2b-8f67-4220-a516-b313c468a2b1-core-measures-version-2.4.8_30_12_2024.json,39:27.4,2.4.8,measurements,2024,12
5c061d2b-8f67-4220-a516-b313c468a2b1,WaistFront_circumference,57.72,WaistFront,-25.75008129,1769.0894579,132.48784569,31-12-2024,scanId-5c061d2b-8f67-4220-a516-b313c468a2b1-core-measures-version-2.4.8_30_12_2024.json,39:27.4,2.4.8,landmarks,2024,12
af680855-5539-4c03-bfe5-7114aed263b7,HipWidestBack_circumference,56.22,HipWidestBack,-45.02521495,1647.1387246,62.50026666,17-04-2025,scanId-af680855-5539-4c03-bfe5-7114aed263b7-core-measures-version-2.4.8_16_04_2025.json,32:41.6,2.4.8,contours,2025,4
af680855-5539-4c03-bfe5-7114aed263b7,WaistFront_circumference,73.99,WaistFront,26.02521713,1559.27709407,-174.93564491,17-04-2025,scanId-af680855-5539-4c03-bfe5-7114aed263b7-core-measures-version-2.4.8_16_04_2025.json,32:41.6,2.4.8,contours,2025,4
af680855-5539-4c03-bfe5-7114aed263b7,WaistBack_circumference,59.39,WaistBack,26.76601781,1459.40999209,134.55373239,17-04-2025,scanId-af680855-5539-4c03-bfe5-7114aed263b7-core-measures-version-2.4.8_16_04_2025.json,32:41.6,2.4.8,landmarks,2025,4
af680855-5539-4c03-bfe5-7114aed263b7,CrotchPoint_circumference,84.94,CrotchPoint,-42.50593639,1478.16291248,64.32850774,17-04-2025,scanId-af680855-5539-4c03-bfe5-7114aed263b7-core-measures-version-2.4.8_16_04_2025.json,32:41.6,2.4.8,contours,2025,4
af680855-5539-4c03-bfe5-7114aed263b7,HeadCircumRight_circumference,86.86,HeadCircumRight,23.51867403,1169.05244822,-127.79791873,17-04-2025,scanId-af680855-5539-4c03-bfe5-7114aed263b7-core-measures-version-2.4.8_16_04_2025.json,32:41.6,2.4.8,landmarks,2025,4
