reward_transaction_id,line_no,class_code,style_id,quantity,net_retail,markdown_percent,coupon_code,regular_points,bonus_points,net_retail_central,header_bonus_points,tender_bonus_points,return_flag,original_reward_tran_id,original_reward_line_no,returned_quantity,exchange_for_line_no
58487380,1,984944591,244783,2,54.64,20,SAVE20,54,20,54.64,0,0,0,NONE,NONE,1,NONE
58491225,1,335879462,932016,2,149.76,15,WELCOME,149,20,149.76,0,0,0,NONE,NONE,0,NONE
58490529,1,465493249,690930,2,62.65,0,LOYALTY,62,0,62.65,0,0,0,NONE,NONE,1,NONE
58490529,2,678474717,441193,1,60.75,25,SPRING25,60,0,60.75,0,0,0,NONE,NONE,0,6
58490529,3,337639431,774810,1,103.32,15,WELCOME,103,20,103.32,0,0,0,NONE,NONE,0,NONE
58488501,1,561084840,419177,2,123.34,25,SPRING25,123,0,123.34,0,0,0,NONE,NONE,0,NONE
58488501,2,453518057,889314,1,196.0,0,SAVE20,196,20,196.0,0,0,0,NONE,NONE,0,NONE
58490322,1,821474382,741984,2,197.88,25,LOYALTY,197,0,197.88,0,0,0,NONE,2,1,NONE
58490322,2,165428940,802303,2,56.27,25,NONE,56,0,56.27,0,0,0,NONE,NONE,1,NONE
58490322,3,882977477,814764,1,52.93,20,LOYALTY,52,10,52.93,0,0,0,NONE,NONE,0,NONE
58478726,1,576590105,320619,2,81.32,20,SAVE20,81,0,81.32,0,0,0,NONE,NONE,0,NONE
58478726,2,422529133,154453,2,136.77,25,LOYALTY,136,0,136.77,0,0,0,86180431,NONE,1,NONE
58481076,1,773627689,742153,1,62.95,10,SAVE20,62,10,62.95,0,0,0,NONE,NONE,1,NONE
58481076,2,151090368,553550,2,175.08,25,SAVE10,175,50,175.08,0,0,0,82275186,NONE,0,NONE
58481076,3,197469670,652706,1,150.71,15,SAVE10,150,50,150.71,0,0,0,NONE,NONE,1,NONE
58483382,1,830822055,944621,1,85.17,10,SAVE20,85,10,85.17,0,0,0,NONE,NONE,1,7
58481580,1,734061800,896439,1,133.44,25,WELCOME,133,0,133.44,0,0,0,NONE,NONE,0,NONE
58491089,1,544336175,391296,2,153.58,0,SAVE20,153,50,153.58,0,0,0,NONE,NONE,1,NONE
58477785,1,873517355,941514,1,131.21,15,SAVE20,131,0,131.21,0,0,0,NONE,NONE,0,NONE
58485095,1,476661736,777284,1,132.52,0,SAVE10,132,0,132.52,0,0,0,86844804,NONE,0,NONE
58485095,2,214150783,395395,1,110.45,25,SPRING25,110,0,110.45,0,0,0,NONE,3,0,NONE
58485095,3,205938384,901913,1,95.75,15,LOYALTY,95,10,95.75,0,0,0,87679337,NONE,0,NONE
58481975,1,504366577,263820,1,136.13,10,SPRING25,136,0,136.13,0,0,0,NONE,NONE,0,NONE
58481975,2,854583817,391075,2,91.03,20,LOYALTY,91,0,91.03,0,0,0,NONE,NONE,0,NONE
58481975,3,406564767,808401,2,77.45,15,NONE,77,0,77.45,0,0,0,NONE,NONE,0,4
58488699,1,406158923,934648,1,126.53,10,SAVE10,126,50,126.53,0,0,0,NONE,NONE,0,NONE
58478214,1,268776731,946795,2,94.74,0,SAVE10,94,20,94.74,0,0,0,NONE,NONE,0,NONE
58478214,2,706918130,726323,1,179.61,20,NONE,179,20,179.61,0,0,0,86759701,3,1,NONE
58486450,1,552609623,814669,1,60.01,25,SAVE20,60,10,60.01,0,0,0,NONE,2,0,NONE
58486450,2,768234076,790862,2,154.9,25,SAVE10,154,0,154.9,0,0,0,NONE,NONE,0,NONE
58489442,1,966252777,942130,2,141.05,10,LOYALTY,141,0,141.05,0,0,0,82617578,NONE,0,NONE
58489442,2,734036506,844140,2,178.93,25,SAVE10,178,50,178.93,0,0,0,NONE,NONE,1,NONE
58489442,3,545670629,472575,2,167.96,20,NONE,167,10,167.96,0,0,0,NONE,NONE,0,NONE
58481389,1,818811961,621308,1,154.12,25,LOYALTY,154,0,154.12,0,0,0,NONE,NONE,0,NONE
58481389,2,733743433,162471,2,172.28,25,SAVE20,172,50,172.28,0,0,0,NONE,NONE,0,NONE
58477508,1,916429462,773527,1,94.85,0,SAVE10,94,0,94.85,0,0,0,NONE,NONE,0,NONE
58477508,2,363403800,428617,1,80.6,10,NONE,80,0,80.6,0,0,0,NONE,NONE,0,NONE
58477508,3,221307004,324189,1,80.43,15,SPRING25,80,20,80.43,0,0,0,NONE,NONE,1,NONE
58478852,1,876463508,577456,1,141.45,0,SPRING25,141,20,141.45,0,0,0,NONE,NONE,0,NONE
58478852,2,943587493,971227,2,139.42,10,WELCOME,139,50,139.42,0,0,0,NONE,NONE,0,NONE
58478852,3,985464880,316027,2,166.55,0,SAVE10,166,0,166.55,0,0,0,NONE,NONE,0,NONE
58490653,1,267656738,205576,2,130.33,20,LOYALTY,130,0,130.33,0,0,0,89008044,NONE,0,NONE
58490653,2,996312677,393707,1,114.23,25,NONE,114,20,114.23,0,0,0,NONE,NONE,0,NONE
58490653,3,596191192,647332,2,59.81,0,NONE,59,20,59.81,0,0,0,NONE,NONE,1,NONE
58487260,1,148020076,482208,2,50.45,25,SAVE20,50,50,50.45,0,0,0,NONE,NONE,0,NONE
58487260,2,708380561,243427,2,107.8,10,SAVE10,107,0,107.8,0,0,0,NONE,NONE,0,NONE
58487260,3,886413456,169549,1,152.84,15,SPRING25,152,0,152.84,0,0,0,NONE,NONE,0,NONE
58488922,1,972677430,821828,1,165.88,25,LOYALTY,165,0,165.88,0,0,0,88468535,NONE,0,NONE
58485571,1,196608655,175591,2,61.1,20,WELCOME,61,20,61.1,0,0,0,NONE,NONE,0,NONE
58485571,2,458340603,725206,1,193.2,20,SAVE10,193,0,193.2,0,0,0,87504168,NONE,1,1
58478005,1,415783352,793317,2,120.75,15,SAVE20,120,0,120.75,0,0,0,NONE,NONE,0,NONE
58479229,1,764100209,631739,2,192.97,0,SAVE20,192,50,192.97,0,0,0,NONE,4,0,NONE
58482224,1,932536361,841736,1,151.01,15,LOYALTY,151,0,151.01,0,0,0,NONE,NONE,0,NONE
58482224,2,233408382,903001,2,106.97,25,WELCOME,106,0,106.97,0,0,0,NONE,NONE,1,NONE
58479394,1,453044410,645865,1,58.01,10,WELCOME,58,0,58.01,0,0,0,NONE,NONE,0,NONE
58490311,1,495697728,283262,1,185.22,0,LOYALTY,185,10,185.22,0,0,0,NONE,NONE,0,2
58490311,2,994008563,617946,2,69.29,25,SAVE20,69,0,69.29,0,0,0,NONE,NONE,0,NONE
58490311,3,553196741,303855,1,93.54,0,SPRING25,93,0,93.54,0,0,0,NONE,NONE,0,NONE
58477936,1,682138340,788745,2,81.39,0,SAVE10,81,10,81.39,0,0,0,NONE,NONE,0,NONE
58490530,1,852450950,187809,1,99.99,20,NONE,99,0,99.99,0,0,0,NONE,NONE,0,NONE
58482812,1,221739887,327358,1,147.4,20,SPRING25,147,20,147.4,0,0,0,83064683,NONE,0,NONE
58482812,2,616070986,887279,2,86.27,15,WELCOME,86,0,86.27,0,0,0,NONE,1,0,NONE
58482812,3,681641202,589716,2,66.54,10,SAVE20,66,10,66.54,0,0,0,85801633,NONE,0,NONE
58483156,1,640558207,376122,1,101.77,20,LOYALTY,101,0,101.77,0,0,0,NONE,4,0,NONE
58491239,1,610488262,834049,1,65.36,10,SAVE10,65,0,65.36,0,0,0,NONE,NONE,0,NONE
58478376,1,558030752,642681,1,127.93,10,NONE,127,0,127.93,0,0,0,NONE,3,0,NONE
58478376,2,781481107,608949,2,184.57,15,SAVE20,184,0,184.57,0,0,0,NONE,NONE,0,NONE
58478376,3,208471606,925253,2,82.56,25,SPRING25,82,0,82.56,0,0,0,NONE,NONE,0,NONE
58487581,1,430623434,985045,2,156.77,0,NONE,156,50,156.77,0,0,0,NONE,NONE,0,NONE
58485198,1,617378467,973202,1,158.55,0,SAVE20,158,10,158.55,0,0,0,NONE,NONE,1,NONE
58486131,1,813132661,948423,1,50.13,0,SAVE20,50,0,50.13,0,0,0,82183061,NONE,1,NONE
58481904,1,309642533,417350,1,84.42,15,SAVE20,84,0,84.42,0,0,0,NONE,2,0,NONE
58481904,2,357678384,104835,1,196.17,10,SAVE20,196,0,196.17,0,0,0,84280933,NONE,0,NONE
58489098,1,100259289,553969,2,94.09,10,WELCOME,94,0,94.09,0,0,0,NONE,NONE,0,NONE
58489098,2,590628444,912438,2,199.27,20,SPRING25,199,0,199.27,0,0,0,NONE,NONE,1,NONE
58489098,3,336360094,750724,2,106.0,20,WELCOME,106,0,106.0,0,0,0,NONE,NONE,0,NONE
58490999,1,808927146,600359,1,68.87,10,NONE,68,20,68.87,0,0,0,NONE,NONE,1,1
58490999,2,793368327,136961,1,114.96,20,SAVE10,114,50,114.96,0,0,0,NONE,NONE,0,NONE
58490999,3,692030493,609693,1,166.04,15,SAVE10,166,50,166.04,0,0,0,NONE,NONE,0,NONE
58483621,1,567720655,279910,1,182.98,15,SAVE10,182,50,182.98,0,0,0,NONE,NONE,0,NONE
58483621,2,269969131,128290,1,132.05,15,LOYALTY,132,10,132.05,0,0,0,NONE,NONE,1,NONE
58483621,3,735599184,380931,1,154.35,10,LOYALTY,154,10,154.35,0,0,0,NONE,NONE,1,NONE
58489872,1,781315551,615885,1,110.18,0,SAVE20,110,0,110.18,0,0,0,NONE,NONE,1,NONE
58489872,2,490797808,749555,1,131.68,15,LOYALTY,131,0,131.68,0,0,0,NONE,NONE,0,NONE
58481050,1,649115710,534353,2,193.2,10,WELCOME,193,10,193.2,0,0,0,NONE,NONE,0,NONE
58481050,2,534247530,802213,1,149.88,15,LOYALTY,149,10,149.88,0,0,0,NONE,NONE,0,NONE
58481050,3,589786393,549370,1,50.58,0,NONE,50,0,50.58,0,0,0,NONE,NONE,0,5
58480920,1,163427249,672441,1,137.73,0,NONE,137,0,137.73,0,0,0,89354156,NONE,0,NONE
58480920,2,574911483,479679,1,91.75,15,SAVE10,91,20,91.75,0,0,0,NONE,NONE,0,NONE
58487665,1,509453371,146961,1,188.77,0,SAVE20,188,0,188.77,0,0,0,81173485,NONE,1,NONE
58487665,2,377122486,774548,1,113.84,25,SAVE20,113,10,113.84,0,0,0,NONE,2,0,NONE
58482797,1,985361462,537581,2,163.61,20,SPRING25,163,50,163.61,0,0,0,NONE,NONE,0,6
58482797,2,683939604,582305,2,96.56,15,SPRING25,96,20,96.56,0,0,0,84583758,NONE,0,NONE
58482797,3,847170342,499058,1,145.83,20,SPRING25,145,0,145.83,0,0,0,NONE,NONE,0,NONE
58490877,1,858418568,706450,2,130.5,10,WELCOME,130,0,130.5,0,0,0,NONE,2,1,NONE
58479961,1,569413227,496040,1,86.62,20,SAVE10,86,50,86.62,0,0,0,85650300,NONE,0,NONE
58479194,1,774971671,563279,1,165.2,0,SAVE10,165,20,165.2,0,0,0,NONE,NONE,1,NONE
58479194,2,187405996,716217,1,150.29,20,LOYALTY,150,50,150.29,0,0,0,89120177,NONE,0,NONE
58479194,3,405744432,168504,1,169.67,0,SPRING25,169,0,169.67,0,0,0,82359485,NONE,1,NONE
58487066,1,795054015,487272,2,78.69,25,SAVE20,78,0,78.69,0,0,0,NONE,NONE,1,9
58483468,1,813394305,749635,2,71.29,0,SAVE20,71,10,71.29,0,0,0,89218672,NONE,0,NONE
58483468,2,170063046,791073,2,77.32,10,NONE,77,50,77.32,0,0,0,NONE,NONE,0,NONE
58483468,3,866459473,862066,2,187.73,0,WELCOME,187,50,187.73,0,0,0,81606329,NONE,0,NONE
58478687,1,521949352,236774,2,151.67,15,NONE,151,50,151.67,0,0,0,NONE,1,0,NONE
58478687,2,376272928,578833,2,187.78,20,SPRING25,187,0,187.78,0,0,0,NONE,NONE,0,NONE
58491395,1,933508408,781456,2,118.85,25,SAVE10,118,20,118.85,0,0,0,87982215,NONE,1,NONE
58487992,1,183629448,592306,1,53.18,0,NONE,53,0,53.18,0,0,0,NONE,NONE,0,NONE
58478298,1,855335257,223501,1,198.84,15,NONE,198,0,198.84,0,0,0,NONE,NONE,0,NONE
58488557,1,652121059,543620,2,179.71,25,SAVE20,179,50,179.71,0,0,0,NONE,3,0,NONE
58482836,1,737364118,985609,2,198.71,20,SAVE20,198,10,198.71,0,0,0,NONE,NONE,1,NONE
58482836,2,224272839,828470,2,71.94,25,LOYALTY,71,0,71.94,0,0,0,NONE,NONE,0,NONE
58482836,3,699834971,835065,2,175.59,10,SPRING25,175,0,175.59,0,0,0,NONE,NONE,0,NONE
58486944,1,792614062,900878,2,164.4,0,NONE,164,10,164.4,0,0,0,NONE,NONE,0,NONE
58486944,2,283865837,182574,2,194.63,20,WELCOME,194,20,194.63,0,0,0,86469130,5,0,NONE
58486944,3,629936731,214162,1,187.17,10,LOYALTY,187,20,187.17,0,0,0,NONE,NONE,1,NONE
58486576,1,804753504,661467,2,139.41,10,SPRING25,139,10,139.41,0,0,0,NONE,NONE,1,NONE
58488198,1,571649286,374053,2,161.86,20,SAVE10,161,20,161.86,0,0,0,80625303,NONE,0,NONE
58488198,2,240101255,279891,2,188.05,20,WELCOME,188,20,188.05,0,0,0,NONE,NONE,0,NONE
58488024,1,956640515,193948,2,158.38,0,SAVE10,158,10,158.38,0,0,0,87230536,NONE,0,NONE
58488024,2,879260619,589112,1,120.7,15,WELCOME,120,20,120.7,0,0,0,84931283,NONE,0,NONE
58484211,1,945725291,647408,2,156.79,10,SPRING25,156,0,156.79,0,0,0,NONE,NONE,0,NONE
58484211,2,584528276,139680,1,130.01,15,SAVE10,130,10,130.01,0,0,0,NONE,NONE,0,6
58486046,1,417650457,253687,1,74.51,15,NONE,74,50,74.51,0,0,0,NONE,NONE,0,NONE
58478416,1,883576506,761545,2,159.19,10,WELCOME,159,10,159.19,0,0,0,NONE,1,0,2
58478416,2,535962195,958993,1,126.1,25,SAVE10,126,0,126.1,0,0,0,NONE,NONE,1,NONE
58478040,1,639362790,176968,1,182.95,15,WELCOME,182,10,182.95,0,0,0,NONE,NONE,0,NONE
58478040,2,356818681,918733,1,127.64,20,LOYALTY,127,50,127.64,0,0,0,88675638,NONE,0,NONE
58478040,3,307928153,280623,1,199.98,10,SPRING25,199,0,199.98,0,0,0,NONE,NONE,0,NONE
58484313,1,843046451,583869,2,117.7,20,SAVE20,117,0,117.7,0,0,0,NONE,NONE,0,NONE
58478158,1,601481397,197662,1,77.77,20,WELCOME,77,10,77.77,0,0,0,NONE,NONE,0,NONE
58478158,2,272089174,938278,2,176.43,20,SAVE10,176,20,176.43,0,0,0,NONE,4,0,NONE
58478158,3,308991294,650165,1,101.77,20,SAVE20,101,0,101.77,0,0,0,NONE,NONE,0,NONE
58481745,1,422427549,929641,1,61.8,10,SAVE10,61,0,61.8,0,0,0,87526742,NONE,0,NONE
58481745,2,114647456,766903,2,99.16,10,WELCOME,99,0,99.16,0,0,0,NONE,NONE,0,NONE
58478079,1,887099741,462966,2,106.12,20,NONE,106,50,106.12,0,0,0,NONE,NONE,0,NONE
58478079,2,455817960,592801,1,96.11,15,WELCOME,96,50,96.11,0,0,0,NONE,NONE,1,NONE
58478079,3,243638047,134807,2,138.38,15,LOYALTY,138,20,138.38,0,0,0,NONE,NONE,0,NONE
58482921,1,786774455,507679,1,55.13,0,NONE,55,0,55.13,0,0,0,88978192,NONE,0,NONE
58490313,1,156978137,540309,2,189.89,20,WELCOME,189,0,189.89,0,0,0,NONE,NONE,1,NONE
58490313,2,571698330,730787,1,185.5,10,SPRING25,185,0,185.5,0,0,0,NONE,NONE,0,NONE
58478766,1,782483570,871478,1,104.02,15,SPRING25,104,20,104.02,0,0,0,NONE,NONE,0,NONE
58478766,2,181616732,400018,1,168.39,10,SAVE20,168,0,168.39,0,0,0,NONE,1,0,NONE
58478766,3,564419015,608930,2,155.6,25,SAVE20,155,20,155.6,0,0,0,NONE,NONE,0,NONE
58480168,1,398598960,925685,2,68.26,0,SAVE20,68,0,68.26,0,0,0,NONE,NONE,0,NONE
58480168,2,372454411,358884,2,146.31,25,LOYALTY,146,0,146.31,0,0,0,NONE,3,1,NONE
58480168,3,987970984,725243,2,134.61,15,SAVE10,134,0,134.61,0,0,0,NONE,NONE,0,NONE
58486361,1,849356677,882429,2,131.62,0,SPRING25,131,0,131.62,0,0,0,81786382,NONE,0,NONE
58486361,2,477834216,670207,1,198.17,15,LOYALTY,198,0,198.17,0,0,0,NONE,NONE,1,1
58486361,3,478572025,107799,1,168.71,10,SAVE20,168,0,168.71,0,0,0,NONE,NONE,1,NONE
58484923,1,643882419,914340,2,85.92,15,SAVE20,85,50,85.92,0,0,0,NONE,NONE,0,NONE
58484923,2,265421982,424439,2,103.56,0,WELCOME,103,20,103.56,0,0,0,NONE,NONE,1,6
58490410,1,393027285,394739,1,79.47,25,LOYALTY,79,20,79.47,0,0,0,NONE,NONE,0,NONE
58487829,1,613065991,425635,2,186.32,20,WELCOME,186,0,186.32,0,0,0,NONE,NONE,0,NONE
58487829,2,860526518,273491,2,192.52,0,SAVE10,192,10,192.52,0,0,0,NONE,NONE,1,NONE
58479136,1,400817605,751393,1,78.35,15,WELCOME,78,0,78.35,0,0,0,NONE,NONE,0,NONE
58479136,2,611804458,989253,1,110.81,10,SPRING25,110,50,110.81,0,0,0,NONE,4,0,NONE
58486955,1,381456284,594564,2,168.32,15,LOYALTY,168,20,168.32,0,0,0,NONE,NONE,0,7
58486955,2,470472663,657010,2,92.77,20,SAVE20,92,0,92.77,0,0,0,89064948,NONE,0,NONE
58482688,1,509854593,705193,2,60.62,20,SAVE10,60,0,60.62,0,0,0,NONE,NONE,0,NONE
58482688,2,739627204,632497,2,53.97,0,WELCOME,53,0,53.97,0,0,0,82543090,NONE,0,NONE
58482688,3,139018918,313081,1,147.03,15,LOYALTY,147,20,147.03,0,0,0,NONE,NONE,0,NONE
58480271,1,545931033,967779,1,164.78,0,LOYALTY,164,0,164.78,0,0,0,83935118,3,1,NONE
58480271,2,205472114,456607,2,149.37,10,SAVE20,149,0,149.37,0,0,0,88365887,NONE,0,NONE
58490080,1,143198525,410005,2,75.93,15,WELCOME,75,50,75.93,0,0,0,NONE,NONE,0,NONE
58490080,2,678345436,258672,2,132.84,10,SAVE20,132,20,132.84,0,0,0,NONE,4,1,NONE
58483148,1,735547757,635819,2,160.17,10,SAVE10,160,50,160.17,0,0,0,NONE,3,0,NONE
58487897,1,703253103,749677,1,72.49,15,WELCOME,72,0,72.49,0,0,0,NONE,1,0,NONE
58487897,2,317801435,112251,2,183.76,20,SAVE20,183,50,183.76,0,0,0,NONE,NONE,0,NONE
58487897,3,377440838,107466,1,74.96,20,SAVE20,74,0,74.96,0,0,0,NONE,NONE,0,NONE
58487628,1,456932822,331949,1,140.4,0,SAVE10,140,0,140.4,0,0,0,86042409,4,1,NONE
58487628,2,771445370,205755,2,198.13,25,LOYALTY,198,0,198.13,0,0,0,NONE,NONE,0,NONE
58479128,1,508962449,981129,1,155.69,10,SAVE10,155,50,155.69,0,0,0,NONE,5,0,NONE
58479128,2,584209019,583915,1,85.03,25,LOYALTY,85,0,85.03,0,0,0,NONE,NONE,1,NONE
58479128,3,471985989,768643,2,92.96,25,LOYALTY,92,20,92.96,0,0,0,NONE,4,0,NONE
58478569,1,338254973,236157,2,171.78,15,LOYALTY,171,20,171.78,0,0,0,80076887,NONE,0,NONE
58478569,2,628761148,254637,1,106.31,10,WELCOME,106,0,106.31,0,0,0,NONE,NONE,1,NONE
58487944,1,840680668,688276,1,143.79,0,WELCOME,143,10,143.79,0,0,0,NONE,5,1,6
58487944,2,635265578,166420,2,137.97,10,SPRING25,137,20,137.97,0,0,0,NONE,NONE,0,NONE
58487944,3,725990520,927125,2,79.36,15,WELCOME,79,0,79.36,0,0,0,NONE,NONE,0,NONE
58487056,1,323384129,474240,1,98.97,0,NONE,98,0,98.97,0,0,0,84263867,NONE,1,NONE
58486322,1,479058594,149798,1,157.81,25,NONE,157,50,157.81,0,0,0,84309776,NONE,0,NONE
58486322,2,903455083,543307,1,82.01,20,WELCOME,82,50,82.01,0,0,0,NONE,NONE,0,NONE
58486322,3,758681092,115805,2,170.68,20,WELCOME,170,20,170.68,0,0,0,NONE,NONE,0,NONE
58478627,1,408877538,660614,2,55.76,15,SAVE20,55,0,55.76,0,0,0,NONE,NONE,0,NONE
58478627,2,128054264,440044,2,179.56,15,WELCOME,179,0,179.56,0,0,0,NONE,NONE,0,NONE
58478627,3,262243627,584464,1,73.81,10,NONE,73,0,73.81,0,0,0,NONE,NONE,0,NONE
58485229,1,519187630,940495,1,121.54,10,SAVE10,121,0,121.54,0,0,0,NONE,NONE,0,NONE
58485229,2,174912095,217525,1,88.55,25,SAVE20,88,20,88.55,0,0,0,NONE,NONE,0,NONE
58483753,1,640921721,902342,1,88.33,15,SAVE10,88,0,88.33,0,0,0,89628144,NONE,1,NONE
58483753,2,501973321,646379,2,176.25,10,NONE,176,50,176.25,0,0,0,NONE,3,1,NONE
58478663,1,231301191,731972,2,184.87,25,SAVE20,184,20,184.87,0,0,0,84039109,NONE,0,NONE
58477382,1,639277026,381135,2,112.47,25,WELCOME,112,0,112.47,0,0,0,82236340,NONE,0,NONE
58486519,1,472381720,767344,1,53.94,0,SPRING25,53,0,53.94,0,0,0,NONE,1,0,NONE
58486519,2,209053325,304156,1,95.92,0,SAVE20,95,0,95.92,0,0,0,86344445,2,1,NONE
58487533,1,716993645,944202,1,84.22,15,SAVE20,84,10,84.22,0,0,0,NONE,NONE,0,10
58487533,2,655061207,788354,1,191.28,15,SAVE20,191,0,191.28,0,0,0,NONE,NONE,0,NONE
58487533,3,918931758,929917,2,74.45,20,NONE,74,10,74.45,0,0,0,NONE,4,0,NONE
58480524,1,114915779,555641,1,198.07,15,SAVE20,198,10,198.07,0,0,0,NONE,NONE,0,NONE
58480524,2,463259219,322813,1,131.18,20,NONE,131,10,131.18,0,0,0,NONE,NONE,1,NONE
58480524,3,965230593,244985,2,110.83,20,SAVE20,110,0,110.83,0,0,0,87667013,NONE,0,NONE
58492043,1,208132543,524500,2,104.81,25,SPRING25,104,0,104.81,0,0,0,NONE,NONE,0,NONE
58483396,1,515273073,849483,1,197.31,25,SPRING25,197,0,197.31,0,0,0,NONE,NONE,0,NONE
58483396,2,762610279,681170,2,70.27,10,SPRING25,70,10,70.27,0,0,0,NONE,NONE,0,4
58483396,3,821154578,873606,1,120.53,15,SAVE10,120,20,120.53,0,0,0,NONE,NONE,0,NONE
58487316,1,112295166,899271,1,53.62,25,NONE,53,50,53.62,0,0,0,NONE,NONE,0,NONE
58487316,2,269817865,940196,2,118.65,10,WELCOME,118,0,118.65,0,0,0,NONE,NONE,0,NONE
58481210,1,805557592,245073,2,166.73,25,SAVE10,166,0,166.73,0,0,0,NONE,NONE,0,NONE
58481210,2,525802207,328384,1,158.01,25,SPRING25,158,0,158.01,0,0,0,NONE,NONE,0,NONE
58481210,3,667943538,378412,2,119.75,0,SAVE10,119,20,119.75,0,0,0,83547800,NONE,0,NONE
58485072,1,518444228,229465,2,60.56,10,SAVE10,60,20,60.56,0,0,0,NONE,NONE,1,NONE
58480498,1,255420982,310845,1,82.27,15,SAVE20,82,0,82.27,0,0,0,NONE,NONE,0,NONE
58480498,2,513552548,974794,2,170.46,0,NONE,170,50,170.46,0,0,0,NONE,NONE,0,9
58480498,3,849384315,272769,2,180.56,20,WELCOME,180,0,180.56,0,0,0,NONE,NONE,1,NONE
58482345,1,855354209,734754,1,88.21,10,SAVE20,88,20,88.21,0,0,0,82923882,NONE,0,NONE
58482345,2,896223372,375466,2,148.39,0,SPRING25,148,0,148.39,0,0,0,88197480,4,0,NONE
58482345,3,912988341,226415,2,187.18,20,NONE,187,20,187.18,0,0,0,NONE,NONE,0,NONE
58488994,1,103051249,598566,1,53.16,0,SPRING25,53,0,53.16,0,0,0,80438482,NONE,1,NONE
58488994,2,670543673,692153,1,181.41,0,LOYALTY,181,0,181.41,0,0,0,NONE,NONE,0,NONE
58488994,3,127065956,461411,2,127.64,15,SAVE10,127,0,127.64,0,0,0,NONE,3,1,6
58488908,1,959555862,933451,1,133.33,15,SAVE20,133,0,133.33,0,0,0,NONE,NONE,0,NONE
58477324,1,643600375,755161,2,77.68,10,SAVE20,77,0,77.68,0,0,0,NONE,NONE,1,NONE
58477324,2,467272936,301682,1,175.1,25,SAVE10,175,20,175.1,0,0,0,NONE,NONE,0,NONE
58477324,3,345006747,677959,2,169.86,25,SAVE20,169,20,169.86,0,0,0,NONE,NONE,0,NONE
58490320,1,601250744,559561,1,74.94,10,LOYALTY,74,20,74.94,0,0,0,88171438,NONE,0,NONE
58490320,2,951746221,644015,2,107.24,0,SAVE10,107,0,107.24,0,0,0,NONE,NONE,0,NONE
58490320,3,731767498,106431,1,88.87,25,LOYALTY,88,0,88.87,0,0,0,NONE,3,0,NONE
58480344,1,107620529,187986,1,196.9,25,SAVE20,196,0,196.9,0,0,0,NONE,3,1,NONE
58480344,2,906175326,114355,2,87.18,20,SPRING25,87,20,87.18,0,0,0,83009026,NONE,0,NONE
58480344,3,107771060,985595,2,128.83,25,WELCOME,128,0,128.83,0,0,0,86169967,NONE,0,NONE
58485791,1,877067203,476231,2,158.86,10,NONE,158,0,158.86,0,0,0,NONE,NONE,0,NONE
58492039,1,701334422,195547,2,187.4,20,SAVE10,187,50,187.4,0,0,0,NONE,4,0,NONE
58487025,1,375170647,981961,2,171.91,10,SPRING25,171,0,171.91,0,0,0,NONE,NONE,0,3
58480549,1,759555286,487415,2,67.67,10,LOYALTY,67,0,67.67,0,0,0,NONE,4,1,NONE
58480549,2,163485803,236639,1,98.75,25,SAVE10,98,10,98.75,0,0,0,NONE,NONE,0,NONE
58489356,1,695984443,862794,2,106.66,0,NONE,106,50,106.66,0,0,0,NONE,NONE,0,NONE
58483168,1,312649540,667956,2,179.89,0,SAVE10,179,10,179.89,0,0,0,NONE,NONE,1,NONE
58483168,2,954037191,825938,1,111.35,20,LOYALTY,111,10,111.35,0,0,0,NONE,NONE,1,NONE
58483168,3,328322732,477334,2,67.55,25,WELCOME,67,20,67.55,0,0,0,NONE,NONE,0,NONE
58484205,1,442282908,845709,1,193.96,10,LOYALTY,193,0,193.96,0,0,0,NONE,NONE,1,5
58484205,2,511722645,989985,1,78.25,10,SPRING25,78,20,78.25,0,0,0,NONE,NONE,0,NONE
58484205,3,730879713,718080,1,130.49,20,LOYALTY,130,0,130.49,0,0,0,NONE,NONE,0,NONE
58485385,1,881666309,636387,1,179.74,15,SAVE10,179,0,179.74,0,0,0,NONE,NONE,1,NONE
58485385,2,602603945,894505,1,93.63,25,SAVE20,93,50,93.63,0,0,0,NONE,NONE,0,3
58485385,3,708402121,278356,2,108.4,10,SAVE10,108,0,108.4,0,0,0,88157812,NONE,0,NONE
58489626,1,709472398,681889,2,96.64,0,SAVE10,96,0,96.64,0,0,0,NONE,NONE,0,NONE
58477192,1,421752119,610267,2,158.72,25,LOYALTY,158,50,158.72,0,0,0,NONE,NONE,0,NONE
58477192,2,298240151,921288,1,124.47,15,LOYALTY,124,20,124.47,0,0,0,NONE,4,0,NONE
58477192,3,128291441,249474,1,127.07,20,WELCOME,127,50,127.07,0,0,0,NONE,NONE,0,9
58482073,1,103471023,657278,2,185.03,20,SPRING25,185,50,185.03,0,0,0,NONE,NONE,1,NONE
58491589,1,484655898,843222,1,61.46,15,WELCOME,61,50,61.46,0,0,0,81322235,NONE,0,NONE
58491589,2,494162688,522578,2,156.46,10,SAVE10,156,0,156.46,0,0,0,NONE,NONE,0,NONE
58491589,3,379678323,848853,2,90.43,20,SPRING25,90,0,90.43,0,0,0,NONE,NONE,0,8
58489485,1,606882307,817875,1,70.37,25,SPRING25,70,0,70.37,0,0,0,85420900,NONE,0,NONE
58489485,2,617066130,475735,2,160.15,0,LOYALTY,160,0,160.15,0,0,0,NONE,NONE,0,NONE
58489485,3,976475097,412816,2,162.07,0,LOYALTY,162,0,162.07,0,0,0,NONE,NONE,0,NONE
